Transaction_ID,Date,Category,Sub_Category,Amount,Payment_Mode,Merchant,City,Income_or_Expense
T00323,2024-02-22,Transport,Metro,5259,Net Banking,Metro,Mumbai,Expense
T00324,2024-08-02,Entertainment,OTT Subscription,3112,Net Banking,OTT Subscription,Delhi,Expense
T00325,2024-01-21,Bills,Internet,7908,Cash,Internet,Delhi,Expense
T00326,2025-12-21,Entertainment,Movie,1966,Auto Debit,Movie,Delhi,Expense
T00327,2025-06-06,Food,Groceries,1635,UPI,Groceries,Bangalore,Expense
T00328,2025-02-06,Freelance,Consulting,11424,Card,Consulting,Hyderabad,Income
T00329,2024-02-18,Transport,Petrol,3963,Net Banking,Petrol,Mumbai,Expense
T00330,2025-07-10,Bills,Electricity,6781,Net Banking,Electricity,Mumbai,Expense
T00331,2025-03-08,Shopping,Flipkart,1085,Net Banking,Flipkart,Mumbai,Expense
T00332,2024-10-22,Freelance,Project Payment,45752,Card,Project Payment,Bangalore,Income
T00333,2025-09-26,Bills,Water Bill,2797,Cash,Water Bill,Bangalore,Expense
T00334,2024-11-05,Entertainment,OTT Subscription,9552,Net Banking,OTT Subscription,Hyderabad,Expense
T00335,2025-05-02,Shopping,Amazon,8526,Net Banking,Amazon,Bangalore,Expense
T00336,2024-11-08,Transport,Petrol,7890,Card,Petrol,Delhi,Expense
T00337,2025-04-08,Investment,Stocks,8814,Net Banking,Stocks,Chennai,Expense
T00338,2025-06-26,Freelance,Consulting,79962,Cash,Consulting,Chennai,Income
T00339,2024-12-08,Transport,Petrol,4238,UPI,Petrol,Delhi,Expense
T00340,2025-04-16,Transport,Petrol,793,Auto Debit,Petrol,Bangalore,Expense
T00341,2024-01-24,Shopping,Clothes,2651,Net Banking,Clothes,Chennai,Expense
T00342,2025-11-24,Shopping,Clothes,2005,Cash,Clothes,Chennai,Expense
T00343,2024-08-21,Investment,SIP,5236,Card,SIP,Bangalore,Expense
T00344,2024-06-21,Entertainment,Movie,7225,Card,Movie,Mumbai,Expense
T00345,2024-11-07,Salary,Monthly Salary,75214,Card,Monthly Salary,Delhi,Income
T00346,2024-06-26,Salary,Monthly Salary,31901,UPI,Monthly Salary,Mumbai,Income
T00347,2025-01-26,Investment,SIP,9595,Card,SIP,Chennai,Expense
T00348,2024-01-01,Salary,Bonus,39211,Card,Bonus,Delhi,Income
T00349,2025-05-22,Freelance,Project Payment,16783,Auto Debit,Project Payment,Delhi,Income
T00350,2024-03-14,Transport,Metro,4623,Card,Metro,Bangalore,Expense
T00351,2025-11-13,Investment,SIP,9955,Cash,SIP,Mumbai,Expense
T00352,2025-02-07,Salary,Bonus,59423,Card,Bonus,Mumbai,Income
T00353,2025-08-15,Salary,Bonus,72846,Auto Debit,Bonus,Mumbai,Income
T00354,2024-08-17,Bills,Electricity,1452,Cash,Electricity,Delhi,Expense
T00355,2024-09-18,Food,Swiggy,3646,Net Banking,Swiggy,Bangalore,Expense
T00356,2025-05-28,Salary,Monthly Salary,47669,Card,Monthly Salary,Hyderabad,Income
T00357,2025-05-04,Bills,Internet,8973,Net Banking,Internet,Hyderabad,Expense
T00358,2024-12-14,Shopping,Clothes,7162,Cash,Clothes,Chennai,Expense
T00359,2024-04-26,Shopping,Flipkart,7923,Card,Flipkart,Chennai,Expense
T00360,2025-07-27,Shopping,Clothes,5812,Cash,Clothes,Hyderabad,Expense
T00361,2024-03-12,Investment,SIP,6063,Net Banking,SIP,Delhi,Expense
T00362,2024-05-24,Shopping,Clothes,7370,UPI,Clothes,Bangalore,Expense
T00363,2024-06-04,Entertainment,OTT Subscription,5813,Card,OTT Subscription,Hyderabad,Expense
T00364,2025-04-12,Investment,Stocks,7867,Net Banking,Stocks,Delhi,Expense
T00365,2025-12-02,Transport,Metro,3544,Auto Debit,Metro,Delhi,Expense
T00366,2024-01-11,Shopping,Flipkart,8306,Cash,Flipkart,Mumbai,Expense
T00367,2025-01-27,Food,Zomato,2686,Cash,Zomato,Hyderabad,Expense
T00368,2025-12-10,Salary,Bonus,14510,Auto Debit,Bonus,Delhi,Income
T00369,2024-03-20,Transport,Petrol,6300,Net Banking,Petrol,Hyderabad,Expense
T00370,2024-06-01,Salary,Bonus,31710,Auto Debit,Bonus,Delhi,Income
T00371,2024-11-08,Entertainment,OTT Subscription,2330,Net Banking,OTT Subscription,Hyderabad,Expense
T00372,2025-10-30,Investment,SIP,4052,Cash,SIP,Mumbai,Expense
T00373,2024-03-27,Health,Medical,4207,Auto Debit,Medical,Bangalore,Expense
T00374,2024-10-17,Health,Medical,8870,UPI,Medical,Bangalore,Expense
T00375,2025-02-09,Bills,Electricity,2197,Cash,Electricity,Mumbai,Expense
T00376,2025-03-21,Health,Pharmacy,4216,Auto Debit,Pharmacy,Mumbai,Expense
T00377,2025-06-17,Freelance,Consulting,31821,UPI,Consulting,Delhi,Income
T00378,2025-01-20,Transport,Uber,4815,Net Banking,Uber,Chennai,Expense
T00379,2024-12-07,Freelance,Consulting,74877,Auto Debit,Consulting,Bangalore,Income
T00380,2025-08-19,Investment,Stocks,3517,Auto Debit,Stocks,Hyderabad,Expense
T00381,2025-10-28,Transport,Petrol,252,Card,Petrol,Chennai,Expense
T00382,2025-05-12,Entertainment,Movie,7113,Auto Debit,Movie,Hyderabad,Expense
T00383,2024-05-12,Food,Groceries,7448,Card,Groceries,Chennai,Expense
T00384,2025-01-24,Transport,Petrol,2839,UPI,Petrol,Bangalore,Expense
T00385,2025-09-16,Bills,Water Bill,7884,Auto Debit,Water Bill,Mumbai,Expense
T00386,2024-02-19,Health,Pharmacy,3750,UPI,Pharmacy,Bangalore,Expense
T00387,2025-01-18,Freelance,Project Payment,13731,Auto Debit,Project Payment,Mumbai,Income
T00388,2024-10-07,Freelance,Project Payment,42166,Net Banking,Project Payment,Hyderabad,Income
T00389,2025-06-28,Shopping,Clothes,9384,Auto Debit,Clothes,Hyderabad,Expense
T00390,2025-06-15,Investment,Stocks,3988,Cash,Stocks,Chennai,Expense
T00391,2025-10-16,Salary,Monthly Salary,72364,Cash,Monthly Salary,Mumbai,Income
T00392,2025-06-21,Health,Pharmacy,9622,UPI,Pharmacy,Delhi,Expense
T00393,2024-06-16,Food,Zomato,548,Net Banking,Zomato,Chennai,Expense
T00394,2025-02-01,Salary,Bonus,63086,Card,Bonus,Mumbai,Income
T00395,2025-05-27,Freelance,Consulting,58858,Net Banking,Consulting,Bangalore,Income
T00396,2025-09-05,Health,Medical,467,Auto Debit,Medical,Mumbai,Expense
T00397,2024-08-01,Food,Groceries,5789,Card,Groceries,Chennai,Expense
T00398,2025-01-13,Bills,Electricity,2401,Auto Debit,Electricity,Delhi,Expense
T00399,2025-01-07,Transport,Metro,8848,Card,Metro,Chennai,Expense
T00400,2024-07-21,Salary,Bonus,52582,UPI,Bonus,Chennai,Income
T00401,2024-07-26,Transport,Metro,5430,Cash,Metro,Delhi,Expense
T00402,2025-06-30,Investment,Stocks,3492,Auto Debit,Stocks,Mumbai,Expense
T00403,2025-12-28,Entertainment,OTT Subscription,4337,Cash,OTT Subscription,Chennai,Expense
T00404,2024-05-31,Food,Groceries,3295,Cash,Groceries,Delhi,Expense
T00405,2024-01-03,Food,Groceries,3398,Net Banking,Groceries,Chennai,Expense
T00406,2025-04-28,Shopping,Amazon,4666,UPI,Amazon,Delhi,Expense
T00407,2025-10-23,Investment,Stocks,2136,Card,Stocks,Mumbai,Expense
T00408,2025-05-14,Freelance,Consulting,63259,Net Banking,Consulting,Mumbai,Income
T00409,2024-03-12,Transport,Petrol,9157,UPI,Petrol,Chennai,Expense
T00410,2025-05-03,Bills,Water Bill,5991,Auto Debit,Water Bill,Delhi,Expense
T00411,2025-09-01,Salary,Bonus,74611,UPI,Bonus,Chennai,Income
T00412,2025-08-04,Investment,Stocks,6765,Auto Debit,Stocks,Mumbai,Expense
T00413,2024-02-19,Freelance,Consulting,10395,Card,Consulting,Delhi,Income
T00414,2024-02-24,Freelance,Consulting,41938,Card,Consulting,Chennai,Income
T00415,2025-05-10,Investment,Stocks,3850,Cash,Stocks,Hyderabad,Expense
T00416,2024-07-18,Entertainment,Movie,8962,UPI,Movie,Delhi,Expense
T00417,2025-08-28,Health,Pharmacy,6941,Auto Debit,Pharmacy,Bangalore,Expense
T00418,2025-06-15,Freelance,Project Payment,41757,Net Banking,Project Payment,Chennai,Income
T00419,2024-10-15,Salary,Bonus,28124,UPI,Bonus,Chennai,Income
T00420,2025-09-25,Shopping,Flipkart,9759,Auto Debit,Flipkart,Delhi,Expense
T00421,2024-05-13,Health,Pharmacy,6933,Card,Pharmacy,Hyderabad,Expense
T00422,2025-04-12,Shopping,Amazon,9809,Auto Debit,Amazon,Hyderabad,Expense
T00423,2025-05-16,Food,Groceries,1702,UPI,Groceries,Mumbai,Expense
T00424,2024-10-12,Food,Groceries,6831,UPI,Groceries,Delhi,Expense
T00425,2025-09-28,Transport,Metro,4233,Card,Metro,Bangalore,Expense
T00426,2025-03-28,Shopping,Flipkart,4384,Net Banking,Flipkart,Bangalore,Expense
T00427,2025-10-25,Investment,Stocks,9979,Cash,Stocks,Delhi,Expense
T00428,2025-09-23,Food,Zomato,663,Auto Debit,Zomato,Bangalore,Expense
T00429,2024-03-25,Salary,Monthly Salary,10141,Cash,Monthly Salary,Bangalore,Income
T00430,2025-12-19,Entertainment,OTT Subscription,2349,UPI,OTT Subscription,Chennai,Expense
T00431,2025-05-17,Salary,Monthly Salary,64231,Net Banking,Monthly Salary,Chennai,Income
T00432,2025-08-05,Bills,Electricity,686,Auto Debit,Electricity,Delhi,Expense
T00433,2025-09-13,Bills,Internet,1836,UPI,Internet,Hyderabad,Expense
T00434,2024-12-24,Salary,Monthly Salary,38211,Auto Debit,Monthly Salary,Mumbai,Income
T00435,2024-05-22,Salary,Bonus,14132,UPI,Bonus,Hyderabad,Income
T00436,2024-11-04,Transport,Metro,7161,Cash,Metro,Chennai,Expense
T00437,2024-06-03,Salary,Monthly Salary,76888,Auto Debit,Monthly Salary,Chennai,Income
T00438,2025-08-19,Investment,SIP,6159,UPI,SIP,Chennai,Expense
T00439,2025-06-03,Entertainment,OTT Subscription,3084,UPI,OTT Subscription,Bangalore,Expense
T00440,2025-10-26,Transport,Petrol,5712,UPI,Petrol,Chennai,Expense
T00441,2024-04-09,Investment,Stocks,5284,Cash,Stocks,Chennai,Expense
T00442,2025-03-10,Investment,SIP,823,Net Banking,SIP,Mumbai,Expense
T00443,2025-05-29,Salary,Bonus,33332,UPI,Bonus,Hyderabad,Income
T00444,2024-08-31,Salary,Bonus,25447,UPI,Bonus,Hyderabad,Income
T00445,2025-08-27,Health,Medical,4318,UPI,Medical,Delhi,Expense
T00446,2025-01-22,Shopping,Flipkart,7477,Card,Flipkart,Chennai,Expense
T00447,2024-09-29,Health,Pharmacy,7231,Cash,Pharmacy,Chennai,Expense
T00448,2025-04-05,Transport,Uber,2382,UPI,Uber,Delhi,Expense
T00449,2024-05-17,Entertainment,Movie,7267,UPI,Movie,Chennai,Expense
T00450,2024-07-28,Salary,Bonus,23510,Net Banking,Bonus,Hyderabad,Income
T00451,2024-03-13,Investment,Stocks,589,Net Banking,Stocks,Mumbai,Expense
T00452,2024-01-11,Freelance,Project Payment,63997,UPI,Project Payment,Delhi,Income
T00453,2025-08-23,Food,Swiggy,6004,Cash,Swiggy,Bangalore,Expense
T00454,2025-10-28,Transport,Metro,5043,Card,Metro,Delhi,Expense
T00455,2024-04-18,Health,Pharmacy,9009,Net Banking,Pharmacy,Bangalore,Expense
T00456,2025-03-18,Entertainment,OTT Subscription,5994,Cash,OTT Subscription,Delhi,Expense
T00457,2025-02-01,Food,Swiggy,3134,Cash,Swiggy,Chennai,Expense
T00458,2024-01-16,Bills,Electricity,2554,Cash,Electricity,Hyderabad,Expense
T00459,2025-01-22,Entertainment,OTT Subscription,2700,Cash,OTT Subscription,Hyderabad,Expense
T00460,2024-09-30,Shopping,Clothes,1736,Cash,Clothes,Bangalore,Expense
T00461,2025-11-10,Health,Pharmacy,4846,UPI,Pharmacy,Hyderabad,Expense
T00462,2024-05-13,Salary,Monthly Salary,68360,Net Banking,Monthly Salary,Hyderabad,Income
T00463,2024-05-21,Transport,Petrol,2474,UPI,Petrol,Mumbai,Expense
T00464,2024-08-04,Entertainment,OTT Subscription,9854,Auto Debit,OTT Subscription,Chennai,Expense
T00465,2024-06-27,Bills,Water Bill,3800,UPI,Water Bill,Chennai,Expense
T00466,2025-02-17,Transport,Petrol,2297,Card,Petrol,Hyderabad,Expense
T00467,2025-09-05,Transport,Metro,934,Cash,Metro,Bangalore,Expense
T00468,2025-02-21,Entertainment,OTT Subscription,4470,UPI,OTT Subscription,Delhi,Expense
T00469,2025-04-04,Entertainment,OTT Subscription,2100,Cash,OTT Subscription,Chennai,Expense
T00470,2025-06-27,Salary,Monthly Salary,10853,Cash,Monthly Salary,Bangalore,Income
T00471,2025-09-01,Shopping,Amazon,3831,UPI,Amazon,Delhi,Expense
T00472,2024-11-09,Food,Groceries,2522,UPI,Groceries,Chennai,Expense
T00473,2025-05-09,Shopping,Amazon,7301,Net Banking,Amazon,Chennai,Expense
T00474,2024-06-30,Health,Medical,5662,UPI,Medical,Bangalore,Expense
T00475,2024-11-09,Freelance,Consulting,34823,UPI,Consulting,Hyderabad,Income
T00476,2025-10-19,Transport,Petrol,5292,Auto Debit,Petrol,Chennai,Expense
T00477,2025-10-11,Entertainment,OTT Subscription,9239,UPI,OTT Subscription,Chennai,Expense
T00478,2025-09-12,Transport,Uber,3728,Net Banking,Uber,Mumbai,Expense
T00479,2025-04-09,Investment,SIP,136,Card,SIP,Mumbai,Expense
T00480,2025-03-21,Bills,Electricity,5384,Cash,Electricity,Hyderabad,Expense
T00481,2024-03-05,Freelance,Project Payment,65526,Auto Debit,Project Payment,Bangalore,Income
T00482,2025-01-31,Bills,Internet,9374,Net Banking,Internet,Chennai,Expense
T00483,2025-12-14,Food,Swiggy,5169,Cash,Swiggy,Delhi,Expense
T00484,2024-03-15,Entertainment,OTT Subscription,5058,Auto Debit,OTT Subscription,Delhi,Expense
T00485,2024-10-10,Food,Restaurant,9826,Cash,Restaurant,Delhi,Expense
T00486,2025-07-16,Investment,SIP,511,Cash,SIP,Bangalore,Expense
T00487,2025-11-11,Salary,Monthly Salary,16881,UPI,Monthly Salary,Delhi,Income
T00488,2025-09-01,Entertainment,OTT Subscription,2574,Card,OTT Subscription,Bangalore,Expense
T00489,2025-12-24,Salary,Monthly Salary,17682,Auto Debit,Monthly Salary,Bangalore,Income
T00490,2024-06-20,Food,Swiggy,6294,Auto Debit,Swiggy,Chennai,Expense
T00491,2024-12-10,Health,Pharmacy,1372,Auto Debit,Pharmacy,Delhi,Expense
T00492,2024-09-27,Freelance,Project Payment,46767,Auto Debit,Project Payment,Delhi,Income
T00493,2024-05-14,Shopping,Flipkart,9117,Cash,Flipkart,Chennai,Expense
T00494,2024-11-27,Investment,Stocks,8983,Cash,Stocks,Bangalore,Expense
T00495,2024-05-26,Freelance,Project Payment,68108,Auto Debit,Project Payment,Chennai,Income
T00496,2024-11-02,Food,Restaurant,8963,UPI,Restaurant,Delhi,Expense
T00497,2025-05-01,Health,Pharmacy,1749,Net Banking,Pharmacy,Delhi,Expense
T00498,2025-10-21,Transport,Uber,6704,Auto Debit,Uber,Chennai,Expense
T00499,2025-01-07,Freelance,Consulting,20020,Auto Debit,Consulting,Mumbai,Income
T00500,2024-07-19,Food,Restaurant,4329,Net Banking,Restaurant,Hyderabad,Expense
T00501,2024-08-09,Shopping,Amazon,8087,Auto Debit,Amazon,Chennai,Expense
T00502,2024-05-06,Health,Pharmacy,8486,Cash,Pharmacy,Delhi,Expense
T00503,2024-02-02,Entertainment,OTT Subscription,9207,Auto Debit,OTT Subscription,Bangalore,Expense
T00504,2025-06-01,Transport,Metro,5324,UPI,Metro,Mumbai,Expense
T00505,2025-01-05,Food,Groceries,9370,Auto Debit,Groceries,Bangalore,Expense
T00506,2024-01-31,Bills,Water Bill,750,Card,Water Bill,Chennai,Expense
T00507,2024-02-27,Food,Groceries,5752,Cash,Groceries,Mumbai,Expense
T00508,2025-07-25,Investment,SIP,7329,Net Banking,SIP,Bangalore,Expense
T00509,2025-11-06,Bills,Internet,9622,Auto Debit,Internet,Hyderabad,Expense
T00510,2025-06-08,Health,Medical,2622,Card,Medical,Mumbai,Expense
T00511,2025-05-17,Salary,Bonus,20022,UPI,Bonus,Mumbai,Income
T00512,2025-01-17,Transport,Metro,8309,Net Banking,Metro,Mumbai,Expense
T00513,2025-07-19,Investment,Stocks,6698,Auto Debit,Stocks,Hyderabad,Expense
T00514,2024-09-25,Entertainment,OTT Subscription,8941,UPI,OTT Subscription,Delhi,Expense
T00515,2025-05-07,Food,Swiggy,121,Card,Swiggy,Bangalore,Expense
T00516,2025-07-24,Freelance,Project Payment,44303,UPI,Project Payment,Mumbai,Income
T00517,2024-05-09,Bills,Electricity,4089,Cash,Electricity,Hyderabad,Expense
T00518,2025-11-11,Investment,Stocks,6852,Auto Debit,Stocks,Bangalore,Expense
T00519,2024-09-13,Salary,Monthly Salary,62976,UPI,Monthly Salary,Hyderabad,Income
T00520,2024-03-19,Food,Restaurant,9280,Card,Restaurant,Mumbai,Expense
T00521,2024-04-29,Transport,Metro,186,Card,Metro,Mumbai,Expense
T00522,2025-07-06,Shopping,Clothes,1331,Card,Clothes,Chennai,Expense
T00523,2024-09-06,Food,Restaurant,5767,Auto Debit,Restaurant,Mumbai,Expense
T00524,2025-12-15,Investment,Stocks,9432,Cash,Stocks,Delhi,Expense
T00525,2025-08-13,Shopping,Clothes,3695,Card,Clothes,Hyderabad,Expense
T00526,2025-07-10,Salary,Monthly Salary,71990,Auto Debit,Monthly Salary,Bangalore,Income
T00527,2024-06-11,Investment,SIP,9875,Net Banking,SIP,Hyderabad,Expense
T00528,2025-01-27,Health,Medical,5814,Auto Debit,Medical,Chennai,Expense
T00529,2024-04-08,Shopping,Amazon,7420,Net Banking,Amazon,Bangalore,Expense
T00530,2025-06-27,Health,Pharmacy,3298,Net Banking,Pharmacy,Mumbai,Expense
T00531,2024-03-20,Freelance,Consulting,39192,Cash,Consulting,Delhi,Income
T00532,2024-12-10,Freelance,Consulting,57627,Cash,Consulting,Chennai,Income
T00533,2025-06-28,Bills,Electricity,3544,Card,Electricity,Delhi,Expense
T00534,2025-02-09,Health,Pharmacy,8467,UPI,Pharmacy,Hyderabad,Expense
T00535,2024-09-12,Salary,Bonus,29736,Net Banking,Bonus,Chennai,Income
T00536,2024-06-16,Food,Swiggy,3220,Card,Swiggy,Chennai,Expense
T00537,2025-07-25,Transport,Uber,4861,UPI,Uber,Delhi,Expense
T00538,2025-02-14,Investment,SIP,778,Net Banking,SIP,Hyderabad,Expense
T00539,2024-11-28,Shopping,Clothes,286,Net Banking,Clothes,Bangalore,Expense
T00540,2024-02-21,Freelance,Project Payment,62151,Card,Project Payment,Hyderabad,Income
T00541,2025-10-24,Freelance,Project Payment,54146,Net Banking,Project Payment,Delhi,Income
T00542,2024-03-20,Entertainment,Movie,7376,Card,Movie,Bangalore,Expense
T00543,2024-08-26,Shopping,Flipkart,6039,Net Banking,Flipkart,Chennai,Expense
T00544,2024-11-02,Bills,Internet,8882,Auto Debit,Internet,Mumbai,Expense
T00545,2024-02-03,Food,Groceries,9161,UPI,Groceries,Mumbai,Expense
T00546,2024-05-24,Food,Restaurant,1498,Net Banking,Restaurant,Mumbai,Expense
T00547,2025-01-21,Entertainment,OTT Subscription,1761,UPI,OTT Subscription,Mumbai,Expense
T00548,2025-12-28,Freelance,Consulting,59828,UPI,Consulting,Bangalore,Income
T00549,2024-12-20,Salary,Monthly Salary,45461,UPI,Monthly Salary,Hyderabad,Income
T00550,2025-02-01,Bills,Internet,9535,Cash,Internet,Hyderabad,Expense
T00551,2025-10-24,Entertainment,Movie,1865,Card,Movie,Bangalore,Expense
T00552,2025-07-15,Entertainment,OTT Subscription,7601,Cash,OTT Subscription,Bangalore,Expense
T00553,2025-03-11,Bills,Water Bill,1890,Cash,Water Bill,Chennai,Expense
T00554,2025-09-27,Investment,SIP,854,UPI,SIP,Chennai,Expense
T00555,2025-08-09,Investment,Stocks,8966,UPI,Stocks,Hyderabad,Expense
T00556,2025-07-06,Salary,Monthly Salary,43565,Auto Debit,Monthly Salary,Mumbai,Income
T00557,2025-09-16,Salary,Monthly Salary,76462,Card,Monthly Salary,Chennai,Income
T00558,2025-01-05,Food,Zomato,6067,Auto Debit,Zomato,Delhi,Expense
T00559,2025-11-21,Entertainment,OTT Subscription,6302,UPI,OTT Subscription,Delhi,Expense
T00560,2025-03-01,Shopping,Amazon,6035,UPI,Amazon,Chennai,Expense
T00561,2024-06-18,Freelance,Project Payment,69207,Card,Project Payment,Chennai,Income
T00562,2024-03-26,Salary,Monthly Salary,26816,Cash,Monthly Salary,Delhi,Income
T00563,2025-02-12,Health,Pharmacy,4824,Auto Debit,Pharmacy,Hyderabad,Expense
T00564,2024-11-17,Bills,Water Bill,6024,Net Banking,Water Bill,Delhi,Expense
T00565,2024-07-19,Health,Medical,4463,Cash,Medical,Delhi,Expense
T00566,2024-03-08,Investment,SIP,1108,Net Banking,SIP,Delhi,Expense
T00567,2025-10-06,Investment,SIP,9724,Cash,SIP,Delhi,Expense
T00568,2025-12-04,Investment,Stocks,5709,UPI,Stocks,Bangalore,Expense
T00569,2025-09-18,Food,Groceries,4895,Card,Groceries,Chennai,Expense
T00570,2025-10-26,Bills,Water Bill,9111,Auto Debit,Water Bill,Mumbai,Expense
T00571,2025-08-10,Shopping,Amazon,8846,Net Banking,Amazon,Hyderabad,Expense
T00572,2025-11-11,Investment,Stocks,7710,Auto Debit,Stocks,Bangalore,Expense
T00573,2024-01-28,Health,Pharmacy,581,Auto Debit,Pharmacy,Hyderabad,Expense
T00574,2024-07-19,Investment,SIP,6434,UPI,SIP,Delhi,Expense
T00575,2025-07-19,Entertainment,Movie,375,Card,Movie,Mumbai,Expense
T00576,2024-07-16,Entertainment,OTT Subscription,7200,Auto Debit,OTT Subscription,Hyderabad,Expense
T00577,2024-06-23,Food,Groceries,781,Auto Debit,Groceries,Chennai,Expense
T00578,2024-08-15,Food,Swiggy,1538,Auto Debit,Swiggy,Mumbai,Expense
T00579,2025-01-17,Freelance,Consulting,23371,Cash,Consulting,Hyderabad,Income
T00580,2024-11-05,Investment,Stocks,2619,Cash,Stocks,Chennai,Expense
T00581,2025-06-01,Health,Medical,3932,Net Banking,Medical,Chennai,Expense
T00582,2024-11-13,Entertainment,OTT Subscription,3420,Auto Debit,OTT Subscription,Chennai,Expense
T00583,2024-08-10,Transport,Uber,6943,UPI,Uber,Bangalore,Expense
T00584,2024-05-19,Salary,Monthly Salary,28837,Cash,Monthly Salary,Mumbai,Income
T00585,2024-09-13,Shopping,Amazon,8304,Net Banking,Amazon,Chennai,Expense
T00586,2024-09-29,Entertainment,Movie,909,UPI,Movie,Bangalore,Expense
T00587,2025-06-26,Freelance,Consulting,17846,Card,Consulting,Bangalore,Income
T00588,2025-03-28,Shopping,Flipkart,4398,Auto Debit,Flipkart,Delhi,Expense
T00589,2024-03-29,Salary,Monthly Salary,24384,Cash,Monthly Salary,Mumbai,Income
T00590,2024-12-05,Food,Groceries,1279,Auto Debit,Groceries,Chennai,Expense
T00591,2025-06-27,Shopping,Amazon,7978,Net Banking,Amazon,Hyderabad,Expense
T00592,2025-09-22,Bills,Water Bill,2281,Cash,Water Bill,Delhi,Expense
T00593,2024-08-27,Freelance,Consulting,56096,Card,Consulting,Mumbai,Income
T00594,2024-06-29,Food,Zomato,7398,Cash,Zomato,Bangalore,Expense
T00595,2024-07-13,Bills,Internet,8735,Net Banking,Internet,Hyderabad,Expense
T00596,2024-09-18,Investment,Stocks,2567,Card,Stocks,Delhi,Expense
T00597,2024-01-15,Freelance,Project Payment,60809,Auto Debit,Project Payment,Hyderabad,Income
T00598,2024-06-23,Freelance,Project Payment,78705,Cash,Project Payment,Delhi,Income
T00599,2024-11-12,Salary,Monthly Salary,50437,Net Banking,Monthly Salary,Bangalore,Income
T00600,2025-11-25,Shopping,Clothes,6503,UPI,Clothes,Bangalore,Expense
T00601,2024-01-31,Health,Pharmacy,714,Net Banking,Pharmacy,Delhi,Expense
T00602,2025-11-05,Transport,Petrol,1655,Net Banking,Petrol,Chennai,Expense
T00603,2024-08-01,Food,Restaurant,8721,Card,Restaurant,Bangalore,Expense
T00604,2024-07-14,Transport,Petrol,4622,UPI,Petrol,Chennai,Expense
T00605,2024-01-21,Health,Medical,5617,Cash,Medical,Hyderabad,Expense
T00606,2025-08-01,Shopping,Clothes,350,Card,Clothes,Chennai,Expense
T00607,2025-09-26,Food,Zomato,3391,UPI,Zomato,Hyderabad,Expense
T00608,2025-05-04,Freelance,Consulting,34498,Card,Consulting,Delhi,Income
T00609,2025-05-17,Transport,Metro,4166,Cash,Metro,Bangalore,Expense
